username,tweet_id,created_at,content,retweets,favs
Rherrera25,1356002817375395840,2021-01-31 22:13:59,Menudo repaso de ⁦@alejandroTGN⁩ a Salvador Illa. En tan solo 50 segundos desmonta su gestión al frente de esta pandemia. #DebateCATrtve https://t.co/xT5bQ7IXne,15,41
camargoraul,1356002815777366017,2021-01-31 22:13:59,El #DebateCATrtve es muy aburrido e impostado solo alterado por las bravatas de la del PDCAT que quiere encarcelar a todos los okupas y se lo echa en cara a la CUP. Populismo faccioso de manual . Al final esa derecha catalana se parece mucho a la española...,5,18
Barton5486,1356002810010234882,2021-01-31 22:13:57,"Diálogo dentro de la ley.

Ahí le as dao!#DebateCATrtve",0,0
pepeivorrag,1356002801533513733,2021-01-31 22:13:55,"No sé si sorprenderme o no, pero no reconozco a Salvador Illa en este #DebateCATrtve. Los gritos, el menosprecio al resto de candidatos, las interrupciones. ¿Dónde está el Ministro templado, calmado y de consensos?",0,1
chejostyle,1356002797527965697,2021-01-31 22:13:54,"De verdad que hacia falta un traductor?? 🤨🤨🤨

Yo ahi lo dejo... 👇👇
#DebateCATrtve https://t.co/knEl51Gbsn",0,1
CsEixampleEsq,1356002793170071552,2021-01-31 22:13:53,"➡️ Nuestro candidato para presidente de la Generalitat @carrizosacarlos explica:

‼️El Govern no protege a los comerciante ni a las empresas, pero si a los manifestantes de la CUP que destrozan nuestra ciudad 
#DebateCATrtve https://t.co/qsW0lcFhDp",13,21
ThomsonUlrica,1356002792427675651,2021-01-31 22:13:53,Ja ha proposat la cup una paella insubmissa? #DebateCATrtve,0,2
SantiUrsul,1356002790435336198,2021-01-31 22:13:53,"#DebateCATrtve 
Ai ai ai que el peix bullit és sulfura nens.",0,1
Monralina,1356002782986317826,2021-01-31 22:13:51,"Sí queréis que se repitan las manifestaciones en BCN, cortes de tráfico, etc, ya sabéis lo que tenéis que hacer... #DebateCATrtve",0,0
MireiaPujol,1356002780440367104,2021-01-31 22:13:50,"#DebateCATrtve
""Vea lo q le pasa a la gente Q se salta la ley"" diu l Isla... Com es pot ser taaaan fdlgp?",19,116
_andresherrero_,1356002777764421633,2021-01-31 22:13:50,Qué caos de voces el #DebateCATrtve.,0,1
susmartis,1356002773989470210,2021-01-31 22:13:49,"Jo no vull haver d'externalitzar les responsabilitats a ningú, vull que aquest país les assumeixi totes. Per això soc independentista

#DebateCATrtve https://t.co/qs8hjE2FGg",1,6
tatarlak2,1356002768176222211,2021-01-31 22:13:47,División y decadencia sr @salvadorilla es lo que hay en Madrid con el regimen de 78 #DebateCATrtve #tatarlak,0,0
isachiii,1356002767152820224,2021-01-31 22:13:47,Illa: están ustedes de acuerdo en dialogar dentro de la ley? SI O NO SI O NO SI O NO PUNTO #DebateCATrtve,2,3
Supel_Laton,1356002766876012545,2021-01-31 22:13:47,"El #DebateCATrtve no se entiende una puta mierda con los traductores
🤣🤣",0,7
VidalesVega,1356002762451001349,2021-01-31 22:13:46,"@salvadorilla 
""Diálogo dentro de la ley para reencontrarnos y acabar con esta década perdida, este viaje a ninguna parte""
#DebateCATrtve
#GanaIlla https://t.co/ir4AauUo1s",20,16
MariaJoseArte16,1356002761393975297,2021-01-31 22:13:46,"Diálogo dentro de la ley.
Estan de acuerdo.?
Si o nó.@salvadorilla #DebateCATrtve #GanaIlla",2,3
MontserratGA,1356002757430358020,2021-01-31 22:13:45,Cal passar pàgina de la farsa de Ia taula de diàleg . Quina vergonya @salvadorilla #DebateCATrtve,0,3
acarrett,1356002756406992896,2021-01-31 22:13:45,"Tenemos a un ex ministro que acumula la peor gestión mundial de la pandemia. Y lo único que tiene sabe decir es “unidad”. Con Illa y Sánchez tendremos unidad en la muerte, la miseria y la incompetencia.  #DebateCATrtve",0,2
Daniel9Menendez,1356002754838360064,2021-01-31 22:13:44,"Todo el dinero de los ciudadanos malgastado. Ahora necesitan recaudar más. Borràs está imputada y está ahí, en fin... Illa propone otro tripartito! Y las personas qué hacemos? Nos da igual? Se lo damos todo para ellos? 👇
#DebateCATrtve https://t.co/NyUMytmBgT",6,5
nosomres,1356002753609404418,2021-01-31 22:13:44,"Quan parla el moderador, a vosaltres també se us posa la tele en blanc i negre? #DebateCATrtve",0,4
VivereMemento92,1356002749348012042,2021-01-31 22:13:43,Els de les retallades donant lliçons... Els que han silenciat l'altre 50 % de catalans fent zero autocrítica. Increïble ... ! #DebateCATrtve #GanaIlla,0,0
amicsdelalletja,1356002748005818368,2021-01-31 22:13:43,"Salvador Illa després de la patacada del #14F potser tindria cabuda a l’abadia de Montserrat de cantaire...

Quin castrati! #DebateCATrtve",0,1
esca_pep,1356002732163919875,2021-01-31 22:13:39,"Illa, l'autoritari. Fa por.
#DebateCATrtve",0,2
martos_ivan,1356002715927764993,2021-01-31 22:13:35,Discussió de @perearagones i @salvadorilla #DebateCATrtve https://t.co/CrkV6vyta8,1,6
Juanerpf,1356002715244126210,2021-01-31 22:13:35,".@perearagones dando la brasa con los ""presos politicos"" -golpistas- y los ""exiliados"" -delincuentes fugados de la justicia-.

Menuda panda

#DebateCATrtve",21,53
albaperez07,1356002711410499594,2021-01-31 22:13:34,"¿Qué exiliados, @perearagones ? ¿Los huidos de la justicia dices? #ParaQueGanemosTodos #DebateCATrtve",0,2
mireiaingla,1356002708138946561,2021-01-31 22:13:33,Aquest és el meu candidat! @perearagones ✊ #AlCostatDeLaGent #DebateCATrtve https://t.co/tk0ac17UWW,0,4
JoseTellezBDN,1356002703470686210,2021-01-31 22:13:32,"La primera fascistada del #DebateCATrtve la diu el candidat del PSC: ""Sólo hay diálogo y democracia dentro de la Ley"". 

Quina aberració.",173,710
mariamg2009,1356002703130898439,2021-01-31 22:13:32,@salvadorilla Es sencillo: estan de acuerdo a dialogar dentro de la ley? #GanaIlla #PresidentIlla #DebateCATrtve https://t.co/SavqxVaOBp,10,11
rardevol,1356002700111056898,2021-01-31 22:13:31,De debat té poc sembla una classe on cada alumne exposa davant del professor quan li toca el torn. #DebateCATrtve,0,0
RosaSantasusana,1356002698496266240,2021-01-31 22:13:31,"L’illa que diu dialogo dentro de la ley i Aragonés no contesta, i la Cup diu que Espanya no es democratica. #DebateCATrtve",0,0
VRequena79,1356002696608821254,2021-01-31 22:13:30,"#DebateCATrtve 
Así no se puede ver un debate, en serio...",0,0
StAndreuEnComu,1356002694721318916,2021-01-31 22:13:30,"📺@jessicaalbiach ""Ja hem vist quin és el model fiscal de Junts, que és ser l'Andorra del Sud""
#DebateCATrtve https://t.co/U3MmbGri0l",11,17
1utopias,1356002693236609026,2021-01-31 22:13:30,"#DebateCATrtve

La única solución es sacarnos está porquería de partidos que rezuman odio contra España, unas generaciones pérdidas de inútiles dirigentes que su único objetivo es SEGUIR ROBANDO.
El único referéndum es que de ayude a inversores y empresarios.
Mas trabajo - robo",1,2
knoxtgn,1356002691487559686,2021-01-31 22:13:29,"#DebateCATrtve un referèndum va més enllà de la llei espanyola, va de la llei internacional d drets humans , gràcies @carlesral #noucicle",0,0
XavierFarres,1356002690510282759,2021-01-31 22:13:29,"Solucions per castigar l’ocupació https://t.co/8ndYvVcABH de l’habitatge habitual. 
#DebateCATrtve https://t.co/Zrn5QermBZ",2,3
Catroig,1356002689549787136,2021-01-31 22:13:29,"No existe el diálogo dentro de la ley o fuera.
Hay o no diálogo.
Y luego el acuerdo del dialogo realizado puede estar dentro de la ley (y se hace) o fuera de la ley (y se modifica la ley y se hace).

#DebateCATrtve",0,0
joanguisado,1356002688052428811,2021-01-31 22:13:28,Qui és aquest senyoro?! Quan surt la Mònica Terribas? #DebateCATrtve,0,6
opolegend,1356002687750438913,2021-01-31 22:13:28,los de la cup a su puta bola jajaj #DebateCATrtve,0,1
JordiVanderwaal,1356002687561719812,2021-01-31 22:13:28,"""democracias tan consolidadas como la americana"" diu el #presidentIlla serà subnormal si són un país del tercer món ja, i no han parat de causar guerres i cops d'estat a tot arreu. #DebateCATrtve",0,3
nicolasafernand,1356002684361437184,2021-01-31 22:13:27,Ya salió la mesa del diálogo Aragonés calla #DebateCATrtve,0,0
albaesr,1356002676971069443,2021-01-31 22:13:26,"Però quina repressió Sra Borràs? Això ho diu una Sra corrupta, que no va viure en una dictadura que això sí que va ser una repressió que a més no es podia parlar en català a la televisió pública ni a les escoles catalanes #DebateCATrtve",0,2
CriteriP,1356002673477226498,2021-01-31 22:13:25,"Ara veig que actualment,els problemes empitjoren a causa de la immensitat de fills de Satanás i de mil putes que hi ha que manipulen i enganyen la massa ignorant. Estem entre la estupidesa, la ignorància i el mal. No nomès al #DebateCATrtve. Ni molt menys.
#aforismes #aforismos",0,0
Jordiku,1356002672390905863,2021-01-31 22:13:25,Illa es molt fluixet oi? Ai que L’efecte Illa es desinflarà abans de començar........ #DebateCATrtve,0,1
Bernat_Deltell,1356002667638697990,2021-01-31 22:13:23,"Una coseta: @salvadorilla és el candidat que comparaven amb el nou Obama? L'home que desperta il·lusió? El que ha de passar pàgina? De debò?

#DebateCATrtve",312,1635
EnComu_Podem,1356002662366511107,2021-01-31 22:13:22,"▶️ @JessicaAlbiach: ""El model fiscal de JxCAT és el de convertir Catalunya en l'Andorra del sud o el model de paradís fiscal d'Ayuso. Ho hem vist amb el seu nº 3, el sr Canadell.""

#DebateCATrtve https://t.co/gzO9dVewd4",82,166
danwasd_,1356002661678653442,2021-01-31 22:13:22,Aragonès 1-O mahai gainean jartzen. Nola nabaritzen den kanpainan gaudela 😂🤦🏼 #DebateCATrtve,0,0
Niil95,1356002661502480388,2021-01-31 22:13:22,"''La mesa de diálogo que hemos puesto en funcionamiento'', semyor Illa, que només s'han reunit una vegada. #DebateCATrtve",1,4
RobertPastor,1356002661427007494,2021-01-31 22:13:22,"Va, que ara surt la #taulaDeDiàleg a #DebateCATrtve i riurem una mica!! 🤣",0,3
jfinsalsous,1356002660793659392,2021-01-31 22:13:22,Y dale con la cifra inventda del 80% #DebateCATrtve,0,2
cesc239,1356002660747530243,2021-01-31 22:13:22,Creieu que el Pere Aragonès tindrà la vergonya de tornar a defensar la taula de diàleg? #DebateCATrtve,0,0
blade2626,1356002658604216323,2021-01-31 22:13:21,EN DIRECTO 🔴 #DebateCATrtve – Primer DEBATE televisado de las ELECCIONES del 14F en CATALUÑA l RTVE https://t.co/eZDEzgJPF9,0,0
david_sio,1356002655286521858,2021-01-31 22:13:20,"@MarineR30343545 @eugenionarbaiza @alejandroTGN Es @tve_tve ¿Qué podemos esperar de ellos? ¿Interrumpirá a Illa? ¿Lo pondrá en un aprieto? Evidentemente que no. Es la TVE que pagamos todos pero que desde que está Sánchez/Iglesias son el juguete del gobierno
#DebateCATrtve",1,1
CatInquiet,1356002652551860225,2021-01-31 22:13:20,Al #DebateCATrtve hi convindria la presència de @juanrallo i algun representant de l'@InstitutOstrom. Quedarien tots en calçotets.,0,6
Pol_ibos,1356002652035936259,2021-01-31 22:13:20,"Salvador Illa parlant de respecte a la llei. Sí, els mateixos que tenen imputada la presidència de la DIBA. Els del major cas de corrupció d'Europa. Els dels GAL.

Salvador Illa parlant d'un respecte que ells mai han tingut.

#DebateCATrtve",16,27
Gusiluz2013,1356002647959080961,2021-01-31 22:13:19,@perearagones insiste en hablar en tono independentista pero sus colegas Rufian y Tarda no están por la misma labor #DebateCATrtve,0,0
TxellBotet,1356002643483701249,2021-01-31 22:13:18,"@pereperpinya 😂 😂 Jo pensava el mateix... I entre el presentador que no calla, i les bestieses que diuen els que  parlen castellà, i que ni me'ls escolto, vaja porqueria de #DebateCATrtve.",0,2
Zascapatraska,1356002642246434820,2021-01-31 22:13:17,"#DebateCATrtve Illa, #SpainIsAFascistState",0,0
roquerola,1356002640312881155,2021-01-31 22:13:17,"#DebateCATrtve  ETS UN POCA-VERGONYA i un fatxa més, @salvadorilla #LlibertatPresosPoliticsiexiliats",1,5
analofe,1356002634356895748,2021-01-31 22:13:15,"Solo recordar que  la actual mesa de dialogo no cuenta con la mitad de los catalanes, el gobierno del @PSOE negocia con los independentistas, no con los catalanes
Lo del dialogo dentro de la LEY lo apoya también PP y C's

#DebateCATrtve",12,21
cupnacional,1356002632897355778,2021-01-31 22:13:15,"⏩""En plena crisi humanitari preten banalitzar amb qui lluita pel dret a l’habitatge? 80.000 pisos turístics buits""

🗣️@carlesral a @angelschacon a #DebateCATrtve #PerGuanyar https://t.co/1OotvoCOEF",43,80
jgcarles,1356002632842829835,2021-01-31 22:13:15,Autodeterminació @LauraBorras  @perearagones???? #DebateCATrtve,0,1
CatalunyaJa,1356002629579649028,2021-01-31 22:13:14,"@salvadorilla passar pàgina? diálogo, reencuentro... parlant de la Mesa del Diálogo... #NiOblitNiPerdó
#DebateCATrtve",0,2
Joana_divisa,1356002628958892039,2021-01-31 22:13:14,"Jo de veritat que volia escoltar el #DebateCATrtve, però és que tinc això sobre la taula i... és que no hi ha discussió possible, quina meravella @firecrackerx https://t.co/CnoeNCRdhK",3,18
PscPalamos,1356002628497498116,2021-01-31 22:13:14,#DebateCATrtve #GanaIlla ❤️ https://t.co/8CBLAWP7Tr,2,2
VadorClaraPons,1356002626995937288,2021-01-31 22:13:14,"El meu resum #DebateCATrtve primera part.

Ni menció de Telemedecina.

I parlen de futur.",1,2
bluf77,1356002623715991558,2021-01-31 22:13:13,#DebateCATrtve LLUEVE sobre papel Mojado.,0,0
mol_polina,1356002620259885056,2021-01-31 22:13:12,"Tuuuuuu, en Salvador és un picat 🥴

#DebateCATrtve",0,4
PetitaPuceta,1356002617814614019,2021-01-31 22:13:12,"No sé qui em cau pitjor... però el moderador té molts, molts punts #DebateCATrtve",0,7
tptmdr3,1356002613922328576,2021-01-31 22:13:11,#DebateCATrtve @rtve No em funciona la opció sense doblatge al comandament. Perquè? És per manipular? https://t.co/2FRneOf707,0,2
FranPardo_,1356002611648983040,2021-01-31 22:13:10,Ganes de veure a Carles Riera dient-li a la cara de nou a Pere Aragonès i a Laura Borràs que estàn criminalitzant i perseguint a independentistes des del seu Govern. #DebateCATrtve,0,1
lefthanded21,1356002600928374786,2021-01-31 22:13:08,"El PSC usando bots.

#DebateCATrtve https://t.co/cNyp0FyvuN",0,0
MusicDaybeat,1356002599087038475,2021-01-31 22:13:07,"@salvadorilla ""dialogo dentro de la ley...la mía, claro,  la que te dará 0 opciones""  #DebateCATrtve",0,1
pol_batalla,1356002597858115584,2021-01-31 22:13:07,Però quin diàleg senyor Illa? No reconèixer el dret a l’autodeterminació? Vivim en un règim antidemocràtic. #DebateCATrtve,0,4
ECPTGNEbre,1356002596901826562,2021-01-31 22:13:07,"I quan s'acaben els arguments de parlar de Sanitat pública i  i de polítiques socials, el candidat Aragonès torna a treure els presos al debat.
#DebateCATrtve",0,1
VICTORJPC,1356002592653004807,2021-01-31 22:13:06,"🔴@salvadorilla:

La democracia sólo puede existir con diálogo dentro de la ley. ¿Están ustedes de acuerdo a dialogar dentro de la ley? 

#GanaIlla
#DebateCATrtve",0,1
miquelstrubell,1356002588907466752,2021-01-31 22:13:05,"Mare meva, soc molt independentista. Aquests debats sempre m'acaben de convèncer. I no cal que cap dels candidats independentistes parli. Déu meu, quin horror. #DebateCATrtve",4,11
FX_bcn,1356002588378984448,2021-01-31 22:13:05,"Laura Borràs: ""Atlantic is Callling, SOS for love""

 #DebateCATrtve 
 #DebatCATrtve https://t.co/vgY1A55kjJ",0,1
Gambinados,1356002588307689481,2021-01-31 22:13:05,"#DebateCATrtve dentro de la ley. 
Calleu i aneu passant !",0,0
martacasalst,1356002586055368708,2021-01-31 22:13:04,La traducció simultània del qui parlen en català al #DebateCATrtve que fan al canal 24h em fa vergonya i pena aparts iguals https://t.co/jAs0hjcoAM,0,4
joanfillo,1356002583752663041,2021-01-31 22:13:03,"Quina demagògia gasten els partits espanyolistes per parlar del creixement econòmic de Madrid enfront Catalunya i callar quan saben clarament que ve provocat pel dumping fiscal, empobrir la resta de Castella i viure de les Guinguetes® de l'estat #DebateCATrtve",0,4
seguimendavant,1356002583018688513,2021-01-31 22:13:03,Quin poc carisma que té en @salvadorilla!!! M’adorm aquest home!  #DebateCATrtve,0,0
GatoVolador_com,1356002578232971264,2021-01-31 22:13:02,"Illá: solo existe la democracia con respeto a la ley. Grandísima verdad.

#DebateCATrtve 
#PorQuéCiutadans
#Arrimadettes14F",0,3
capipota,1356002574068047872,2021-01-31 22:13:01,"El moderador vol marro  😂La Laura Borràs parla de la independència, i diu se quedan todos callados 🤣 #DebateCATrtve",0,0
oriolroses,1356002564505006082,2021-01-31 22:12:59,"Doncs per no voler passar pàgina de l’1 d’octubre, @perearagones, ho heu dissimulat molt bé #DebateCATrtve",0,3
perfilomega,1356002562919555080,2021-01-31 22:12:58,"Però per favor, les okupacions de vivenda habitual no existeixen. La Chacón esta deu ser la candidata de Securitas Direct 
#DebateCATrtve",2,14
amicsdelalletja,1356002553574653961,2021-01-31 22:12:56,"Democracia respeto a la ley y estado de derecho.

Aquest Illa és realment curt. Llei i estado de derecho era el franquisme; IDIOTA

#DebateCATrtve",0,1
victorjuarez99,1356002550282121222,2021-01-31 22:12:55,illa: dialogar dentro de la ley? si o no. nadie contesta #DebateCATrtve,0,1
AlbertoEscri,1356002549724311554,2021-01-31 22:12:55,"Si no has escuchado aún a @alejandroTGN, hazlo.

Seas catalán o de la India. Se le entiende todo y eso, hoy en día, no es poco.

#DebateCATrtve https://t.co/W6rboYWHKD",2,3
